home_elo_rating,away_elo_rating,home_elo_rank,away_elo_rank,home_market_value,away_market_value,prev_N_pts_H,prev_N_pts_A,result
1284,1344,140,126,2049999.0,2080000.0,6.0,2.0,2
1893,1526,14,78,263899999.0,6230000.0,13.0,8.0,1
1568,1338,66,128,19780000.0,4350000.0,13.0,3.0,0
1443,858,92,204,34450000.0,1030000.0,10.0,1.0,1
1784,1787,29,27,315600000.0,207830000.0,10.0,3.0,2
2009,1964,4,8,908700000.0,300500000.0,9.0,2.0,1
1474,1034,87,183,53430000.0,850000.0,10.0,1.0,1
1426,1380,95,113,17080000.0,7100000.0,13.0,3.0,0
1570,1560,65,68,114280000.0,74000000.0,9.0,3.0,1
1467,1627,89,55,29750000.0,144080000.0,9.0,6.0,2
1393,1709,109,45,40380000.0,199050000.0,4.0,4.0,2
1836,1816,18,20,288200000.0,558200000.0,15.0,1.0,1
1796,1756,25,32,522700000.0,210800000.0,13.0,3.0,1
1697,1731,47,41,130550000.0,143850000.0,13.0,6.0,0
1862,1818,16,19,258300000.0,296500000.0,13.0,2.0,0
1948,2168,9,1,766000000.0,1310000000.0,13.0,13.0,0
1901,2000,13,6,833500000.0,773500000.0,10.0,5.0,2
1884,1965,15,7,368000000.0,968500000.0,8.0,6.0,1
1931,2010,11,3,357300000.0,1470000000.0,9.0,10.0,1
1739,1641,38,52,28900000.0,19280000.0,6.0,3.0,1
1787,1716,27,44,134450000.0,72700000.0,12.0,2.0,1
1803,1319,23,134,456000000.0,9980000.0,15.0,4.0,1
1542,1118,74,172,153500000.0,1600000.0,12.0,2.0,1
1589,1227,60,155,31700000.0,2450000.0,15.0,4.0,1
1291,1176,138,162,5200000.0,60000.0,15.0,2.0,1
1580,1226,62,156,41150000.0,675000.0,11.0,1.0,1
1438,1157,93,163,220780000.0,6100000.0,5.0,1.0,1
1470,914,88,198,74250000.0,860000.0,12.0,1.0,0
1333,1572,129,64,6800000.0,218080000.0,10.0,5.0,2
1498,1044,82,182,12050000.0,1430000.0,11.0,0.0,1
1663,1269,50,148,108830000.0,2780000.0,10.0,3.0,1
1342,1698,126,46,3080000.0,227850000.0,8.0,10.0,2
1585,1274,61,147,514900000.0,12450000.0,13.0,3.0,1
1277,1486,145,83,1500000.0,5400000.0,9.0,6.0,1
1484,939,84,193,121230000.0,575000.0,13.0,1.0,1
1917,1727,12,41,366730000.0,62780000.0,11.0,2.0,1
1684,1520,48,80,97200000.0,133400000.0,11.0,4.0,2
1701,1281,45,143,214000000.0,18550000.0,5.0,3.0,1
1258,1549,150,72,14750000.0,41700000.0,4.0,3.0,2
2010,1631,3,53,1620000000.0,81750000.0,10.0,4.0,1
1303,846,136,206,19100000.0,1120000.0,3.0,3.0,1
1374,1400,117,104,37650000.0,3830000.0,10.0,1.0,1
1068,1291,178,138,3340000.0,17530000.0,1.0,1.0,2
1133,1557,167,70,375000.0,16300000.0,12.0,7.0,2
1351,1347,122,123,12600000.0,2580000.0,15.0,13.0,1
1261,1417,149,98,2100000.0,10100000.0,9.0,1.0,2
1090,1651,175,51,375000.0,18700000.0,13.0,4.0,2
1931,2125,10,2,362450000.0,761200000.0,11.0,7.0,2
1136,1556,166,71,0.0,53850000.0,12.0,6.0,0
1755,1409,32,100,474000000.0,3250000.0,13.0,5.0,0
1374,1370,115,117,29680000.0,23600000.0,6.0,1.0,0
1754,1276,33,146,179080000.0,4950000.0,11.0,3.0,1
1737,1421,38,97,199050000.0,17700000.0,11.0,0.0,1
911,1612,199,57,600000.0,38680000.0,1.0,7.0,2
1610,1367,58,119,86900000.0,7000000.0,13.0,2.0,1
1346,1815,123,21,10530000.0,504000000.0,10.0,8.0,2
1522,1053,80,180,60130000.0,1380000.0,9.0,2.0,1
1843,1837,16,19,296500000.0,258300000.0,7.0,4.0,1
1378,1466,114,89,10930000.0,34450000.0,9.0,0.0,2
1224,1044,156,182,1080000.0,850000.0,9.0,1.0,0
1744,1684,33,47,143850000.0,130550000.0,10.0,7.0,1
1634,1460,53,90,144080000.0,29750000.0,3.0,6.0,1
1531,1599,76,60,74000000.0,114280000.0,10.0,11.0,2
1715,1837,44,19,210800000.0,522700000.0,9.0,4.0,2
1716,1386,42,109,199050000.0,40380000.0,8.0,4.0,1
1843,1809,16,25,558200000.0,288200000.0,7.0,5.0,1
2150,1966,1,8,1310000000.0,766000000.0,15.0,2.0,0
1988,1861,6,15,968500000.0,368000000.0,13.0,2.0,1
1987,1914,7,12,773500000.0,833500000.0,12.0,7.0,0
2030,1911,3,13,1470000000.0,357300000.0,8.0,2.0,1
1817,1723,22,39,79800000.0,32400000.0,15.0,9.0,1
1742,1829,34,21,207830000.0,315600000.0,6.0,13.0,2
1282,1499,142,82,41400000.0,121230000.0,6.0,1.0,2
1595,1285,61,140,31700000.0,5200000.0,15.0,2.0,1
1611,1279,58,143,66550000.0,2049999.0,9.0,4.0,1
1262,1038,150,183,14150000.0,1430000.0,6.0,0.0,1
1279,929,143,194,2780000.0,575000.0,2.0,1.0,1
1591,1373,62,116,514900000.0,72280000.0,15.0,4.0,1
1462,1298,90,135,220780000.0,8230000.0,5.0,2.0,1
1290,1540,137,75,18550000.0,41700000.0,4.0,3.0,0
1490,1352,83,121,12050000.0,2080000.0,11.0,5.0,0
845,1685,206,47,1120000.0,97200000.0,4.0,9.0,2
1704,1255,45,152,214000000.0,14750000.0,7.0,3.0,1
1633,1066,54,178,81750000.0,3340000.0,5.0,1.0,1
1526,1297,78,136,133400000.0,19100000.0,1.0,3.0,1
1265,1612,149,56,6980000.0,35700000.0,12.0,8.0,0
2011,1290,4,137,1620000000.0,17530000.0,12.0,4.0,1
942,1061,193,178,3130000.0,325000.0,4.0,6.0,1
1130,877,168,203,6430000.0,950000.0,9.0,0.0,1
1059,1138,179,165,4380000.0,3600000.0,6.0,1.0,0
1439,824,94,209,7200000.0,3440000.0,13.0,1.0,1
914,1215,198,160,1920000.0,2950000.0,6.0,1.0,2
1132,1395,167,105,1600000.0,3250000.0,3.0,3.0,0
1359,687,120,222,6380000.0,1320000.0,12.0,2.0,1
1342,665,125,224,6430000.0,680000.0,11.0,3.0,1
1322,1498,130,83,7580000.0,17930000.0,7.0,2.0,1
1759,1370,30,118,474000000.0,29680000.0,13.0,2.0,1
1383,737,112,213,6380000.0,885000.0,12.0,1.0,1
1162,922,162,196,4800000.0,7740000.0,2.0,1.0,0
1746,1633,32,54,142200000.0,16079999.0,9.0,8.0,0
1541,1381,72,113,31130000.0,6850000.0,8.0,1.0,1
906,1426,201,97,600000.0,17700000.0,1.0,0.0,2
1427,1539,96,74,7630000.0,19780000.0,8.0,4.0,1
1598,1408,60,100,41150000.0,17080000.0,13.0,1.0,1
1323,1538,128,75,4350000.0,6100000.0,6.0,2.0,2
1260,948,151,191,7130000.0,1330000.0,13.0,3.0,1
1876,1562,14,66,263899999.0,27630000.0,13.0,4.0,0
1830,1697,20,47,34680000.0,79280000.0,13.0,8.0,0
1342,1500,125,81,30580000.0,6230000.0,5.0,7.0,1
1402,1737,103,36,12480000.0,51330000.0,7.0,6.0,2
1389,1450,109,93,8750000.0,74250000.0,9.0,3.0,1
637,1109,227,172,690000.0,1850000.0,3.0,2.0,0
1322,1237,130,154,6800000.0,675000.0,7.0,1.0,0
1289,658,141,225,7700000.0,925000.0,9.0,1.0,1
1651,1921,52,10,19280000.0,362450000.0,13.0,3.0,0
1613,1736,56,37,38680000.0,199050000.0,11.0,9.0,0
1829,1596,21,61,504000000.0,86900000.0,12.0,1.0,1
2141,1993,2,5,761200000.0,908700000.0,15.0,4.0,1
1535,1504,76,80,52200000.0,53430000.0,11.0,0.0,2
1345,911,123,200,3080000.0,860000.0,5.0,2.0,1
1413,1149,99,163,3280000.0,6100000.0,9.0,1.0,1
1588,1385,64,111,197400000.0,11430000.0,11.0,3.0,1
1527,1271,78,147,60130000.0,4950000.0,9.0,3.0,1
1666,1325,50,127,108830000.0,13430000.0,13.0,2.0,1
1346,1566,122,65,23600000.0,153500000.0,6.0,4.0,2
1806,1404,26,102,456000000.0,7530000.0,15.0,7.0,1
1558,1394,69,106,218080000.0,7100000.0,8.0,4.0,0
1281,851,144,204,12450000.0,1030000.0,11.0,1.0,1
1708,1463,45,88,227850000.0,30100000.0,10.0,7.0,1
1431,1247,95,153,10100000.0,2100000.0,11.0,1.0,1
1722,1911,41,12,72700000.0,366730000.0,5.0,5.0,0
1951,1800,9,27,300500000.0,134450000.0,12.0,3.0,0
1742,1724,34,39,62780000.0,28900000.0,9.0,0.0,1
1495,1268,84,148,5400000.0,1500000.0,11.0,4.0,1
1560,1130,67,168,16300000.0,375000.0,12.0,4.0,1
1653,1088,51,175,18700000.0,375000.0,12.0,7.0,1
1559,1133,68,166,53850000.0,0.0,8.0,1.0,1
1373,1401,116,104,3830000.0,37650000.0,13.0,6.0,2
1322,1376,130,115,2580000.0,12600000.0,10.0,6.0,2
1755,1052,31,180,179080000.0,1380000.0,13.0,2.0,1
1322,1391,130,107,10530000.0,7000000.0,10.0,2.0,2
1020,623,185,229,0.0,0.0,6.0,3.0,1
1088,620,174,231,575000.0,0.0,13.0,3.0,1
1043,1055,183,179,0.0,575000.0,9.0,3.0,1
1569,1421,65,98,53850000.0,10100000.0,8.0,4.0,1
1569,1451,65,92,218080000.0,220780000.0,8.0,5.0,1
1477,1395,87,104,220780000.0,10100000.0,8.0,4.0,1
1569,1569,66,66,53850000.0,218080000.0,8.0,5.0,0
1137,821,167,209,375000.0,0.0,9.0,2.0,1
975,627,189,229,0.0,0.0,3.0,0.0,1
1082,783,174,210,1750000.0,0.0,6.0,1.0,1
979,1060,188,177,375000.0,375000.0,9.0,4.0,1
1153,617,163,231,0.0,0.0,10.0,0.0,1
949,922,190,197,200000.0,125000.0,9.0,3.0,0
1059,1379,178,113,850000.0,7100000.0,10.0,4.0,0
1566,1495,67,83,41150000.0,30100000.0,13.0,6.0,2
1955,2020,8,4,773500000.0,968500000.0,10.0,6.0,2
1544,1694,72,47,31130000.0,79280000.0,10.0,8.0,0
1525,1362,78,120,52200000.0,2080000.0,8.0,6.0,0
1259,1257,150,151,675000.0,2049999.0,11.0,1.0,1
1504,1656,81,51,6100000.0,16079999.0,10.0,9.0,2
1530,1798,75,27,17930000.0,34680000.0,10.0,13.0,1
1293,1457,137,92,4350000.0,7630000.0,5.0,1.0,2
1518,1767,79,30,19780000.0,142200000.0,11.0,13.0,2
1910,1994,12,6,366730000.0,908700000.0,11.0,4.0,0
1468,1608,88,58,6230000.0,27630000.0,10.0,2.0,2
1759,1854,31,15,51330000.0,263899999.0,10.0,15.0,1
2167,2013,1,4,1310000000.0,1470000000.0,13.0,7.0,1
1832,1889,20,13,134450000.0,362450000.0,12.0,4.0,1
1717,2146,42,2,72700000.0,761200000.0,5.0,7.0,2
1325,1378,127,113,7580000.0,6850000.0,7.0,0.0,0
1360,1384,121,111,30580000.0,12480000.0,7.0,3.0,1
1433,1385,96,107,3280000.0,14630000.0,11.0,0.0,1
1401,1049,102,181,10100000.0,575000.0,11.0,3.0,1
1736,906,38,201,199050000.0,600000.0,11.0,1.0,1
1757,1636,34,53,62780000.0,19280000.0,9.0,3.0,1
1330,1027,128,185,28680000.0,250000.0,13.0,4.0,1
1501,1281,83,143,5400000.0,18030000.0,11.0,4.0,1
1329,1256,129,151,2580000.0,1500000.0,7.0,4.0,1
1405,1118,101,171,37650000.0,1180000.0,10.0,4.0,1
910,1255,200,152,650000.0,2100000.0,2.0,1.0,2
1912,1051,10,180,357300000.0,1380000.0,11.0,2.0,1
1936,1739,9,37,300500000.0,28900000.0,10.0,0.0,0
1370,1617,116,57,7000000.0,86900000.0,6.0,1.0,2
1862,1881,14,13,504000000.0,833500000.0,12.0,8.0,1
1620,1836,56,20,38680000.0,558200000.0,11.0,1.0,0
1763,1519,31,78,179080000.0,60130000.0,13.0,0.0,1
1251,1294,154,137,14750000.0,18550000.0,4.0,3.0,0
1796,1791,27,28,129050000.0,288200000.0,9.0,5.0,1
1569,1360,67,120,41150000.0,7100000.0,12.0,4.0,1
1076,1478,175,85,850000.0,30100000.0,8.0,8.0,0
1324,1384,132,108,8230000.0,7530000.0,13.0,6.0,1
1532,1974,74,7,41700000.0,766000000.0,3.0,3.0,2
820,1561,209,69,0.0,16300000.0,9.0,10.0,2
2011,1066,5,176,1620000000.0,3340000.0,12.0,1.0,1
1610,1576,59,65,31700000.0,514900000.0,15.0,0.0,1
1058,1725,179,39,375000.0,32400000.0,10.0,9.0,2
627,1569,229,67,0.0,53850000.0,5.0,7.0,2
918,1557,197,70,125000.0,56830000.0,4.0,15.0,2
1654,782,52,210,18700000.0,0.0,12.0,1.0,1
1639,1837,53,19,81750000.0,296500000.0,7.0,3.0,0
1845,1677,18,48,258300000.0,97200000.0,11.0,12.0,1
1526,845,76,205,133400000.0,1120000.0,4.0,3.0,1
616,1394,231,103,0.0,6960000.0,1.0,6.0,2
1913,2055,9,3,773500000.0,1470000000.0,10.0,6.0,2
2030,2157,4,1,968500000.0,1310000000.0,13.0,11.0,0
1538,1246,74,154,52200000.0,675000.0,6.0,2.0,1
1263,1356,148,122,2049999.0,2080000.0,6.0,7.0,0
1229,1313,155,135,1080000.0,8230000.0,7.0,1.0,0
1350,1423,123,97,3080000.0,3280000.0,7.0,3.0,0
1366,1866,118,14,7000000.0,504000000.0,6.0,8.0,2
1926,1749,9,35,357300000.0,179080000.0,13.0,2.0,1
1846,1726,18,38,558200000.0,199050000.0,7.0,7.0,1
1402,1634,100,56,17700000.0,38680000.0,7.0,10.0,2
1275,1046,146,181,4950000.0,1380000.0,3.0,2.0,1
1882,1319,13,134,833500000.0,10530000.0,7.0,7.0,1
1664,1689,51,46,19280000.0,72700000.0,11.0,2.0,1
2001,1825,5,23,908700000.0,134450000.0,11.0,4.0,1
1707,1517,42,78,79280000.0,17930000.0,13.0,1.0,1
1025,1106,185,173,575000.0,1750000.0,13.0,2.0,2
907,1082,199,176,7740000.0,4380000.0,7.0,1.0,2
1659,1396,52,103,18700000.0,10100000.0,12.0,4.0,1
1443,1057,94,179,7200000.0,325000.0,15.0,3.0,1
670,621,225,230,680000.0,690000.0,7.0,0.0,1
1799,1602,27,60,288200000.0,31700000.0,15.0,6.0,1
1785,1587,29,65,129050000.0,514900000.0,9.0,0.0,0
1147,1142,164,165,3600000.0,4800000.0,9.0,1.0,1
1557,1095,70,175,41150000.0,850000.0,12.0,2.0,0
1327,1121,128,172,6430000.0,1850000.0,11.0,3.0,0
1291,1321,140,131,7130000.0,6380000.0,13.0,10.0,1
951,815,190,209,3130000.0,3440000.0,7.0,1.0,1
1133,1288,169,142,6430000.0,7700000.0,11.0,1.0,0
781,881,212,202,885000.0,1920000.0,6.0,0.0,1
1251,1351,152,122,2950000.0,6380000.0,1.0,7.0,1
1545,1256,74,151,52200000.0,2049999.0,6.0,1.0,1
1380,1222,113,159,2080000.0,675000.0,13.0,1.0,1
1398,1432,102,95,7100000.0,30100000.0,12.0,8.0,1
1743,1906,37,11,28900000.0,366730000.0,9.0,6.0,0
716,926,218,195,1320000.0,1330000.0,1.0,0.0,1
1901,1745,12,36,362450000.0,62780000.0,8.0,1.0,1
689,841,223,205,925000.0,950000.0,3.0,0.0,1
1224,1168,156,162,2100000.0,375000.0,6.0,4.0,2
2132,1950,2,8,761200000.0,300500000.0,15.0,1.0,0
1301,1627,136,56,17530000.0,81750000.0,6.0,3.0,0
1681,1299,48,137,97200000.0,19100000.0,8.0,3.0,1
845,1845,204,18,1120000.0,258300000.0,4.0,4.0,2
1837,1066,21,177,296500000.0,3340000.0,9.0,1.0,1
1403,1449,100,93,12480000.0,6230000.0,4.0,4.0,1
1624,1550,57,72,16079999.0,19780000.0,10.0,3.0,2
1857,1357,16,121,263899999.0,30580000.0,11.0,4.0,1
1556,1682,71,47,41700000.0,214000000.0,3.0,4.0,1
1332,1537,127,75,7580000.0,31130000.0,7.0,2.0,0
1501,1460,81,87,6100000.0,7630000.0,7.0,4.0,0
1975,1250,7,153,766000000.0,14750000.0,11.0,3.0,1
1770,1290,32,141,142200000.0,4350000.0,9.0,3.0,1
1801,1375,26,116,34680000.0,6850000.0,13.0,1.0,1
1038,938,183,192,250000.0,200000.0,9.0,3.0,1
1729,1325,38,129,32400000.0,2580000.0,13.0,10.0,1
1134,1137,168,167,1180000.0,0.0,9.0,1.0,1
1588,1482,64,84,53850000.0,5400000.0,8.0,6.0,1
1562,909,68,198,16300000.0,650000.0,12.0,0.0,1
1263,972,149,188,1500000.0,375000.0,9.0,0.0,1
1389,1410,105,98,6960000.0,37650000.0,13.0,9.0,0
1591,1776,63,31,27630000.0,51330000.0,10.0,9.0,2
1288,968,142,189,18030000.0,0.0,15.0,1.0,1
1389,1498,105,82,28680000.0,56830000.0,13.0,15.0,1
1352,1383,122,111,3080000.0,14630000.0,8.0,0.0,0
1396,1217,103,159,7530000.0,1080000.0,10.0,2.0,1
1569,1411,68,97,41150000.0,3280000.0,10.0,4.0,1
1560,1298,71,137,52200000.0,8230000.0,8.0,1.0,1
1815,1286,24,143,79800000.0,18030000.0,15.0,4.0,1
1523,1606,75,61,41150000.0,52200000.0,10.0,6.0,2
1425,1284,96,144,3280000.0,8230000.0,13.0,1.0,1
1703,1387,44,107,356700000.0,10100000.0,6.0,4.0,1
1609,1480,59,84,27630000.0,56830000.0,10.0,12.0,1
1669,1400,49,101,18700000.0,37650000.0,12.0,7.0,1
1514,1556,79,70,5400000.0,53850000.0,13.0,10.0,1
1739,1366,38,118,32400000.0,12600000.0,13.0,9.0,1
1799,1548,27,73,129050000.0,16300000.0,9.0,10.0,1
1389,1389,105,105,28680000.0,6960000.0,15.0,9.0,0
1821,1394,24,104,79800000.0,37650000.0,15.0,4.0,1
1674,1281,49,144,18700000.0,18030000.0,12.0,1.0,1
1715,1597,41,63,356700000.0,27630000.0,6.0,4.0,1
1473,1394,86,104,56830000.0,10100000.0,12.0,3.0,0
1750,1503,35,80,32400000.0,5400000.0,13.0,6.0,1
1569,1353,68,121,53850000.0,12600000.0,10.0,6.0,1
1569,1368,68,117,16300000.0,6960000.0,12.0,10.0,1
1778,1410,30,98,129050000.0,28680000.0,11.0,3.0,0
1721,1467,40,86,356700000.0,56830000.0,9.0,9.0,1
1584,1407,65,99,27630000.0,10100000.0,12.0,1.0,0
1289,1386,141,107,18030000.0,37650000.0,15.0,4.0,0
1684,1811,47,25,18700000.0,79800000.0,15.0,1.0,0
1773,1546,32,73,32400000.0,53850000.0,13.0,7.0,1
1583,1396,66,103,16300000.0,28680000.0,12.0,4.0,1
1518,1338,77,124,5400000.0,12600000.0,13.0,6.0,1
1784,1362,30,119,129050000.0,6960000.0,11.0,7.0,1
1761,1595,33,63,32400000.0,16300000.0,13.0,7.0,0
1827,1568,23,68,79800000.0,27630000.0,15.0,4.0,1
1768,1534,32,75,129050000.0,5400000.0,11.0,3.0,0
1712,1693,41,46,356700000.0,18700000.0,12.0,6.0,0
1837,1585,21,65,79800000.0,16300000.0,15.0,7.0,1
1720,1526,40,75,356700000.0,5400000.0,10.0,1.0,1
1256,1352,151,121,2049999.0,3080000.0,4.0,5.0,0
1774,1399,31,101,142200000.0,12480000.0,9.0,3.0,1
1858,1146,17,164,263899999.0,3600000.0,11.0,2.0,1
1775,1145,31,164,142200000.0,3600000.0,11.0,2.0,1
1862,1395,16,104,263899999.0,12480000.0,11.0,3.0,1
1754,1883,34,13,142200000.0,263899999.0,11.0,12.0,2
1403,1137,100,166,12480000.0,3600000.0,6.0,2.0,1
645,590,226,233,50000.0,0.0,5.0,1.0,0
657,559,226,237,50000.0,0.0,5.0,0.0,1
1802,1056,26,179,34680000.0,325000.0,13.0,3.0,1
1256,1174,150,162,7700000.0,4800000.0,11.0,1.0,2
1693,1515,45,79,79280000.0,6100000.0,13.0,5.0,0
1327,1256,128,150,7580000.0,2950000.0,8.0,4.0,0
1265,1047,147,179,7700000.0,325000.0,8.0,3.0,1
1804,1172,26,162,34680000.0,4800000.0,13.0,4.0,1
1695,1254,45,152,79280000.0,2950000.0,13.0,5.0,1
1525,1317,76,134,6100000.0,7580000.0,8.0,1.0,1
1462,849,87,203,34450000.0,1030000.0,10.0,1.0,1
1285,1258,142,149,18550000.0,14750000.0,2.0,3.0,0
1483,1035,84,184,12050000.0,1430000.0,9.0,0.0,1
1362,1216,120,158,6380000.0,2450000.0,12.0,4.0,1
1553,1134,71,167,19780000.0,3600000.0,8.0,2.0,1
1054,1165,179,163,325000.0,4800000.0,5.0,4.0,0
1618,1257,59,150,66550000.0,14150000.0,9.0,1.0,1
1597,1213,62,160,197400000.0,1080000.0,11.0,2.0,1
1087,1526,175,75,850000.0,53430000.0,6.0,3.0,2
1620,1406,58,100,35700000.0,3280000.0,13.0,4.0,1
1313,1248,135,153,8230000.0,6980000.0,13.0,0.0,1
1262,1327,148,128,41400000.0,13430000.0,5.0,1.0,0
1282,1787,144,27,7700000.0,34680000.0,10.0,10.0,0
1162,1466,164,86,6100000.0,220780000.0,5.0,5.0,0
1450,2159,91,1,29750000.0,1310000000.0,8.0,9.0,2
1426,1591,95,63,32900000.0,79880000.0,4.0,2.0,2
2007,1683,5,49,908700000.0,72700000.0,13.0,1.0,1
2136,1741,2,37,761200000.0,62780000.0,13.0,0.0,1
1707,1871,42,14,130550000.0,773500000.0,11.0,8.0,1
1959,1698,7,44,766000000.0,214000000.0,11.0,4.0,0
904,1847,200,19,600000.0,558200000.0,1.0,2.0,2
1393,1735,108,38,17700000.0,199050000.0,4.0,6.0,2
1691,1855,48,18,199050000.0,522700000.0,10.0,7.0,2
1708,1348,41,122,227850000.0,3080000.0,12.0,5.0,1
1399,1748,102,36,37650000.0,32400000.0,10.0,9.0,0
1493,1395,82,106,5400000.0,6960000.0,13.0,4.0,2
1571,1420,69,97,52200000.0,11430000.0,10.0,3.0,2
1824,1907,24,11,134450000.0,366730000.0,15.0,6.0,0
1914,1730,10,39,362450000.0,28900000.0,8.0,1.0,1
1957,1657,8,52,300500000.0,19280000.0,8.0,3.0,1
1669,1276,50,146,108830000.0,2780000.0,13.0,3.0,1
1699,1313,44,133,79280000.0,7580000.0,13.0,0.0,1
1532,1247,75,153,6100000.0,2950000.0,8.0,4.0,1
1227,1392,154,108,2600000.0,7530000.0,5.0,6.0,0
1124,1591,171,63,1600000.0,153500000.0,4.0,7.0,2
1283,1353,144,119,2049999.0,2080000.0,5.0,7.0,1
1815,1334,25,128,456000000.0,9980000.0,15.0,4.0,1
1338,1424,125,96,10930000.0,72280000.0,6.0,4.0,2
1591,1288,63,141,514900000.0,12450000.0,15.0,0.0,1
1453,908,90,198,74250000.0,860000.0,10.0,2.0,1
1358,1345,117,122,23600000.0,29680000.0,6.0,1.0,1
1529,1216,76,157,41150000.0,675000.0,7.0,1.0,1
1788,1392,26,108,474000000.0,3250000.0,13.0,4.0,1
1505,926,79,194,121230000.0,575000.0,13.0,1.0,1
1413,1400,99,104,8750000.0,30100000.0,9.0,7.0,1
1426,1379,94,112,17080000.0,7100000.0,11.0,3.0,1
2066,1788,3,26,1470000000.0,288200000.0,10.0,5.0,1
1854,1600,18,60,317600000.0,114280000.0,8.0,11.0,1
1747,1765,36,33,143850000.0,435380000.0,10.0,8.0,0
1494,1768,81,32,60130000.0,179080000.0,9.0,1.0,2
1302,1646,135,53,10530000.0,86900000.0,7.0,4.0,2
1884,1364,12,115,833500000.0,7000000.0,7.0,4.0,1
1563,1352,70,120,74000000.0,16230000.0,7.0,3.0,1
1401,1402,103,102,10100000.0,28680000.0,13.0,4.0,0
1273,1928,147,9,4950000.0,357300000.0,6.0,2.0,2
1852,1729,19,40,368000000.0,207830000.0,10.0,6.0,0
1338,1680,125,49,2580000.0,18700000.0,9.0,7.0,0
1474,1578,85,67,56830000.0,16300000.0,13.0,7.0,0
1155,1559,164,71,375000.0,53850000.0,12.0,4.0,2
1843,1487,22,83,315600000.0,14000000.0,9.0,8.0,1
1846,1298,21,136,258300000.0,19100000.0,11.0,3.0,1
1581,1315,66,132,218080000.0,6800000.0,10.0,4.0,1
842,1526,205,77,1120000.0,133400000.0,4.0,4.0,2
752,870,213,203,885000.0,950000.0,9.0,0.0,2
1984,1066,6,177,1620000000.0,3340000.0,12.0,1.0,1
1384,2033,110,4,40380000.0,968500000.0,4.0,8.0,2
1298,1840,136,23,17530000.0,296500000.0,7.0,3.0,2
1631,1703,54,43,144080000.0,210800000.0,6.0,3.0,0
1835,2179,23,1,522700000.0,1310000000.0,13.0,11.0,2
1351,1564,120,70,6380000.0,19780000.0,12.0,6.0,2
1423,1231,97,153,3280000.0,6980000.0,15.0,0.0,1
1700,1441,45,92,199050000.0,29750000.0,7.0,5.0,1
1284,1960,143,7,18550000.0,766000000.0,2.0,6.0,2
1178,1172,160,162,3600000.0,2450000.0,12.0,4.0,1
1623,903,57,200,38680000.0,600000.0,11.0,1.0,1
1416,1717,99,41,32900000.0,130550000.0,4.0,6.0,2
1877,1585,14,65,773500000.0,79880000.0,7.0,5.0,1
1850,1390,19,109,558200000.0,17700000.0,9.0,3.0,1
1710,1542,42,74,214000000.0,41700000.0,7.0,4.0,1
1489,1597,82,61,220780000.0,35700000.0,10.0,6.0,1
1718,1768,41,32,79280000.0,34680000.0,13.0,8.0,1
1276,1264,146,149,2049999.0,14150000.0,8.0,1.0,0
1418,1330,100,129,30100000.0,3080000.0,10.0,5.0,1
1415,906,102,199,8750000.0,860000.0,12.0,1.0,1
1375,1823,111,24,14630000.0,456000000.0,13.0,7.0,2
1181,1516,160,78,4800000.0,6100000.0,3.0,6.0,0
1429,1204,94,159,11430000.0,1080000.0,7.0,1.0,1
1331,1144,128,165,8230000.0,6100000.0,13.0,1.0,1
1267,921,148,195,41400000.0,575000.0,5.0,1.0,1
1370,1424,114,96,6960000.0,37650000.0,13.0,5.0,2
1695,1466,46,86,227850000.0,74250000.0,15.0,3.0,0
1733,1508,37,79,32400000.0,5400000.0,13.0,1.0,0
1931,1491,9,81,357300000.0,60130000.0,13.0,0.0,1
1799,1896,25,12,315600000.0,368000000.0,9.0,2.0,2
1032,1286,184,142,1380000.0,4950000.0,4.0,3.0,2
1636,1729,54,40,114280000.0,435380000.0,9.0,8.0,1
1741,1475,34,84,207830000.0,14000000.0,5.0,7.0,1
1870,1731,16,38,317600000.0,143850000.0,8.0,6.0,1
1465,1636,87,54,12050000.0,66550000.0,11.0,9.0,2
1892,1638,13,53,833500000.0,86900000.0,9.0,7.0,1
1544,1579,74,67,53430000.0,197400000.0,10.0,2.0,1
753,869,213,203,885000.0,950000.0,8.0,3.0,0
1362,1375,117,108,29680000.0,3250000.0,6.0,3.0,1
1631,1295,57,138,81750000.0,17530000.0,5.0,4.0,1
1526,1584,76,66,41150000.0,218080000.0,10.0,6.0,0
1576,1803,68,25,153500000.0,474000000.0,12.0,9.0,2
1353,1250,121,151,13430000.0,2780000.0,9.0,3.0,1
1443,1269,92,146,72280000.0,12450000.0,8.0,0.0,1
1363,1025,114,184,2080000.0,1430000.0,13.0,0.0,1
1363,1363,114,114,7530000.0,9980000.0,10.0,3.0,2
1343,1139,125,166,23600000.0,1600000.0,9.0,1.0,0
1341,846,126,204,10930000.0,1030000.0,5.0,0.0,1
1443,1199,92,159,17080000.0,675000.0,11.0,1.0,1
1464,1589,88,61,34450000.0,514900000.0,12.0,1.0,0
1339,1355,127,119,6800000.0,7100000.0,5.0,3.0,1
1689,1975,49,7,19280000.0,908700000.0,11.0,5.0,1
1509,1665,79,51,121230000.0,108830000.0,15.0,9.0,0
1934,2109,9,2,366730000.0,761200000.0,11.0,7.0,1
1690,1907,48,11,72700000.0,362450000.0,4.0,3.0,0
1573,1085,69,175,52200000.0,850000.0,10.0,3.0,1
1805,2019,24,5,296500000.0,1620000000.0,11.0,10.0,2
